Distance,Speed
83.9657669,25.6845939
84.4879456,25.6226068
85.0140152,25.6224823
85.5406952,25.6494541
86.0695496,25.6494541
86.5983963,25.696269
87.1289597,25.6095025
87.6650391,25.5251506
88.2027893,25.4466179
88.7394485,25.3841514
89.2777557,25.3309043
89.8193893,25.2868383
90.3632584,25.2867985
90.9110184,25.4213409
91.4593353,25.5575237
92.0065308,25.9133167
92.5581741,26.3966808
93.1126099,26.971035
93.6687088,27.4947929
94.2231064,27.4947929
94.7792053,27.7687225
95.338089,28.3308029
95.8980331,28.8601265
96.4613647,28.9837914
97.0252457,28.8835326
97.58741,28.7943894
98.1546326,28.7162033
98.7257462,28.6431467
99.2967834,28.5792068
99.8701172,28.5396382
100.4434586,28.5395966
101.0189285,28.6158552
101.6000519,28.5400157
102.1833954,28.4392321
102.7655182,28.3200402
103.3494263,28.2151718
103.9372177,28.1225949
104.5271072,28.0492067
105.1210175,28.0491199
105.7154846,28.5905457
106.3087006,28.7954001
106.9070587,28.7121277
107.5087585,28.6169995
108.1121216,28.5322088
108.7142105,28.4541802
109.3186874,28.3990494
109.9264984,28.3693011
110.5363464,28.3418811
111.1497192,28.3417492
111.7636566,28.5871372
112.3757172,29.0724297
112.9918747,29.5495834
113.6096954,29.6425004
114.2273026,29.5698765
114.8473511,29.485429
115.4685135,29.4046637
116.0927734,29.3273768
116.7239456,29.2659397
117.3578949,29.2659397
117.9899139,29.3918152
118.6238708,29.8045635
119.2611618,30.8982563
119.8992767,32.0724792
120.5415726,33.4668198
121.1844177,35.1374058
121.8258667,35.0391942
122.4720535,34.9057238
123.1210175,34.7686098
123.7722092,34.6288385
124.4219666,34.4897322
125.0742722,34.3461795
125.7304688,34.2161824
126.3885422,34.1011749
127.0508575,34.0167732
127.7137299,34.0167732
128.3756866,34.4550018
129.0446777,35.088047
129.7186584,38.9900246
130.3928223,44.7614021
131.0695953,53.7256314
131.7463684,53.593278
132.4232941,53.4543292
133.1039581,53.3161613
133.7857361,53.1763666
134.4654236,53.035747
135.1472015,52.8941936
135.8289795,52.7522189
136.5086823,52.6103354
137.1910095,52.4678387
137.8739014,52.325465
138.5558167,52.1837962
139.2442627,52.0422349
139.9377289,51.9008234
140.6334076,51.7669278
141.3275146,51.6459884
142.0237427,51.5399691
142.7216492,51.4510507
143.4190979,51.3496013
144.1192169,51.2375848
144.8193512,51.1170382
145.5173492,50.9895174
146.2185822,50.8536551
146.9203796,50.710366
147.6211395,50.5656816
148.3246155,50.4189178
149.0286255,50.268948
149.7343903,50.1157798
150.4461975,49.9607918
151.159668,49.8049342
151.871521,49.6485319
152.5861053,49.4906822
153.3034668,49.3314348
154.0214233,49.1715274
154.7437897,49.009773
155.4667206,48.8472453
156.1880035,48.6845473
156.9159393,48.5197955
157.64888,48.3535699
158.3840332,48.1869354
159.1175079,48.0204136
159.8532257,47.8535461
160.5911713,47.6859894
161.3290863,47.5182958
162.0703583,47.3524147
162.8110809,47.189437
163.5495453,47.0262896
164.2897186,46.8620895
165.0293274,46.7004058
165.7661285,46.5421233
166.505188,46.3866033
167.2442474,46.2330906
167.9821472,46.0820609
168.7228699,45.9346716
169.4641571,45.7863703
170.2026215,45.6377356
170.9433441,45.4879298
171.6829529,45.3394255
172.4192047,45.1945384
173.1571503,45.0503352
173.8950806,44.9114892
174.6307831,44.7790584
175.3687286,44.6502687
176.1066589,44.5258569
176.8446045,44.4005088
177.5797424,44.2717701
178.3171387,44.1390975
179.0539551,44.0055804
179.7879944,43.8666918
180.5242615,43.7240571
181.2605438,43.5723597
181.9945679,43.4133272
182.7308502,43.2498044
183.4671173,43.0825512
184.2011566,42.9162071
184.9368744,42.7484759
185.6725922,42.5870306
186.4055023,42.4319154
187.1401062,42.2895443
187.8741608,42.1642435
188.605423,42.0509835
189.3383636,41.9563501
190.0701904,41.87085
190.7986755,41.7957225
191.5288239,41.7310734
192.2595367,41.6809883
192.9880219,41.6106044
193.7209625,41.5243407
194.456131,41.4140691
195.1923981,41.286004
195.9264374,41.1540918
196.6627045,41.0203205
197.3989868,40.8964642
198.1330109,40.7810835
198.869278,40.6828261
199.6055603,40.6081789
200.3395844,40.5452217
201.0758667,40.4879512
201.8121338,40.4287578
202.5461731,40.3597689
203.2829895,40.3034556
204.0198212,40.2495911
204.7566223,40.2089119
205.4979095,40.2089119
206.2402954,40.3142624
206.980423,40.2543823
207.7228241,40.1773122
208.4663239,40.0817178
209.2086639,39.9984537
209.9538422,39.9236206
210.6995697,39.8600619
211.4430237,39.8066546
212.190979,39.7659445
212.9411469,39.7659073
213.6924438,39.9912109
214.4414368,40.2203903
215.1927338,40.7209358
215.9445801,41.2391129
216.6946869,41.8146525
217.4470825,41.7284997
218.1994781,41.6406263
218.9496002,41.5513038
219.7019958,41.4898071
220.4543915,41.4898071
221.2044983,41.7759857
221.9574585,42.036274
222.7104187,42.6975555
223.4633026,43.3831253
224.2207031,43.7355156
224.9792175,44.3630867
225.7359772,44.3630867
226.4950562,44.4930878
227.2563629,45.2142677
228.0169983,45.9317207
228.7810822,46.6461525
229.5457153,47.7616196
230.3085632,48.2791176
231.0759888,49.2419662
231.8461761,50.1419258
232.6174927,51.0140266
233.3864441,51.4674873
234.1577606,52.008152
234.9301758,52.5630836
235.701355,53.09478
236.4754486,54.703701
237.2500916,57.0325394
238.0223694,57.7869415
238.7986908,58.5655022
239.5766602,59.0874095
240.3533783,59.0501543
241.1330414,59.0120612
241.9126892,58.9841922
242.6921692,58.9841309
243.4757233,59.0678596
244.260376,59.1097145
245.0431976,59.673902
245.8283997,59.6256344
246.6158295,59.5593004
247.4030914,59.4856492
248.1938629,59.4054139
248.9851837,59.3356125
249.7741089,59.2778594
250.5671082,59.2357597
251.3617706,59.2357597
252.157547,59.6910382
252.9514465,59.6005758
253.7477875,59.5226045
254.5457764,59.4544015
255.3430176,59.3985051
256.1443481,59.3498029
256.9462585,59.3253828
257.7462463,59.3253021
258.5520325,60.2706184
259.3617249,61.783371
260.1705933,61.8257179
260.9824829,61.8257179
261.7944031,64.2339859
262.6054993,66.5480241
263.4207458,66.50952
264.2370911,66.4698503
265.0515137,66.4432373
265.8689575,66.4432373
266.689209,66.6313137
267.5097351,66.5855308
268.3344116,66.5223356
269.159668,66.4465875
269.9824219,66.3815404
270.8093262,66.3295267
271.6379089,66.2504884
272.4676208,66.1575326
273.2953491,66.0605408
274.1261597,65.9557628
274.9591675,65.844251
275.79245,65.7272898
276.6299438,65.6071337
277.4679871,65.4844625
278.3040161,65.3578899
279.1459351,65.2267829
279.9917603,65.0932891
280.8366699,64.9583392
281.6847229,64.8237299
282.5333557,64.6885712
283.3815918,64.5518256
284.235199,64.4127391
285.0899048,64.2721329
285.9420166,64.1299044
286.7967529,63.9861561
287.6520386,63.8413204
288.505249,63.695452
289.3616638,63.5479593
290.2180481,63.4001233
291.0718384,63.2521322
291.9309998,63.1028527
292.7929382,62.9525587
293.6560059,62.8016037
294.5169983,62.6506153
295.3811646,62.4990019
296.2475891,62.3475015
297.1135559,62.1961175
297.9833069,62.0441667
298.8535767,61.8928969
299.7212219,61.7423199
300.59375,61.5904373
301.4690552,61.4376274
302.3433533,61.2860493
303.2208557,61.1343074
304.098938,60.9828004
304.978241,60.83144
305.8641052,60.6784338
306.7516174,60.5237531
307.6369934,60.3698799
308.5250854,60.2169687
309.414856,60.0612796
310.3035583,59.9036019
311.196106,59.7433364
312.0892029,59.5813197
312.9795532,59.4188106
313.8748779,59.2544636
314.7724304,59.0892223
315.6710815,58.9232964
316.5669861,58.7570201
317.4656677,58.5891398
318.3676453,58.4199282
319.2707825,58.2498362
320.1783142,58.078296
321.0864258,57.9060676
321.9923401,57.7337435
322.9032288,57.5600188
323.8163147,57.3852802
324.7277832,57.2103185
325.6425476,57.0341842
326.5573425,56.8574769
327.4709778,56.6804645
328.3890991,56.5021881
329.3083496,56.3232667
330.2253113,56.1442187
331.1451111,55.9642117
332.0671082,55.7833948
332.9885254,55.6020918
333.9138794,55.4194081
334.8392334,55.2361112
335.7617493,55.0527599
336.6871033,54.8680166
337.6124573,54.6824782
338.5378113,54.4963049
339.4597778,54.3103356
340.3845825,54.1233444
341.3082581,53.935927
342.2285461,53.7485413
343.1505737,53.5601366
344.0720215,53.3709896
344.989563,53.1818204
345.9065552,52.9918818
346.8202515,52.801877
347.7289124,52.612392
348.639801,52.4220239
349.5501404,52.2314818
350.4554749,52.0415467
351.3608093,51.8509053
352.2650146,51.659537
353.1659241,51.4679354
354.0690308,51.2748172
354.9699097,51.081773
355.8658142,50.8895178
356.7628174,50.6962831
357.6592407,50.502696
358.5518188,50.3089269
359.4438171,50.1142967
360.3318787,49.9195603
361.2177734,49.7243587
362.1003723,49.5289736
362.9851074,49.3323375
363.8676453,49.1352191
364.7452698,48.9383491
365.6239014,48.7404567
366.5019836,48.541882
367.3768311,48.3432427
368.2515869,48.1439241
369.1235352,47.9450117
369.9917297,47.7475166
370.86203,47.5494509
371.731781,47.3515436
372.5966492,47.1543706
373.4624939,46.9560963
374.3272095,46.757683
375.1887512,46.5596145
376.0523682,46.362582
376.9137878,46.1680132
377.770874,45.9777808
378.6289368,45.7914003
379.4864502,45.6088192
380.3402405,45.4315804
381.1932678,45.2568047
382.04245,45.0850441
382.8893738,44.9110595
383.7331848,44.7366702
384.5784607,44.563028
385.419281,44.3913291
386.2536621,44.2252257
387.0877991,44.0633945
387.9213867,43.9062911
388.7518921,43.7553671
389.5827026,43.6133619
390.4107361,43.4789187
391.2345581,43.355652
392.0603638,43.2407924
392.8856201,43.1336647
393.7055969,43.0316256
394.5252686,42.9287044
395.3438416,42.8205436
396.1593933,42.7113975
396.9768372,42.5972828
397.7932129,42.4863505
398.6054077,42.3787934
399.4189758,42.2658588
400.2319946,42.1483827
401.0414124,42.0325698
401.848877,41.9146805
402.651886,41.801048
403.4521179,41.6900505
404.2493286,41.5644716
405.0484619,41.4269963
405.8442383,41.2872847
406.6342468,41.145325
407.424469,41.004433
408.2141418,40.8647726
409.000824,40.7425227
409.7876892,40.6381546
410.5723572,40.5469867
411.3529663,40.4709828
412.135376,40.3780658
412.9167175,40.2784458
413.6912231,40.1732312
414.463623,40.0567841
415.2338257,39.9353791
416.0016785,39.8092955
416.7718811,39.6984228
417.536499,39.614072
418.2932739,39.5594012
419.0495605,39.5593605
419.8052979,40.0013809
420.5587463,40.0487062
421.3111267,40.0119934
422.0602112,40.0119934
422.8075867,40.2807408
423.5521545,40.2291224
424.2984314,40.138401
425.0436096,40.0190637
425.7854004,39.8956649
426.5289001,39.7675248
427.2718506,39.6377623
428.0125427,39.5038704
428.7554932,39.3681293
429.4978638,39.2307713
430.2380066,39.1067405
430.9798279,38.9978273
431.7216797,38.8996954
432.4606934,38.8148354
433.201416,38.7344793
433.94104,38.6651338
434.6778259,38.5826651
435.4163208,38.4959008
436.1520386,38.3918506
436.8827515,38.2693306
437.6145935,38.1517068
438.3458557,38.0356598
439.0748901,37.9260914
439.8050537,37.8186064
440.5346375,37.7095887
441.2637024,37.5944205
441.9910583,37.4810229
442.7206726,37.3678987
443.4513855,37.2710698
444.1815186,37.2041784
444.9144592,37.1603737
445.6473999,37.1603737
446.3781128,37.748703
447.1110535,38.3949928
447.8445435,39.4953613
448.5758057,39.5515324
449.309845,39.4816984
450.0439148,39.4098413
450.7757263,39.3428016
451.5097656,39.2735048
452.2438049,39.1952034
452.9761658,39.103998
453.7113342,39.0082459
454.4487305,38.9076231
455.1866455,38.8126164
455.9279175,38.7307104
456.6686401,38.6732573
457.4071045,38.6569824
458.1467285,38.6569824
458.8852234,38.6569824
459.6231689,38.6569824
460.3594055,38.6569824
461.0979004,39.3991852
461.8380737,40.1787949
462.5776367,41.1897659
463.3200378,41.9744034
464.062439,43.093914
464.8025513,44.3080673
465.5449524,44.3080673
466.2873535,44.3080673
467.0274658,44.3412552
467.7704163,44.3412552
468.5133667,44.4076385
469.2551575,44.8285599
470.000885,45.3315585
470.7471619,45.2331427
471.4911804,45.1337849
472.2374573,45.0363017
472.9848633,44.9560202
473.7305298,44.9004074
474.4790344,44.8511945
475.2280884,44.800475
475.974884,44.7553207
476.7256165,44.7163208
477.4780273,44.6869888
478.2315369,44.6869888
478.9833069,44.7199402
479.737915,44.7957748
480.4947815,44.7682762
481.2521057,44.7682762
482.0128479,45.4033241
482.7735901,46.4086838
483.5320129,47.8942833
484.2933044,49.9524879
485.0551453,51.8073235
485.8152466,53.3481827
486.5782166,53.9182892
487.3417358,55.1904449
488.1051331,57.1660271
488.8731079,57.492925
489.6422119,57.4337543
490.4094849,57.3606197
491.1796875,57.2976886
491.9521179,57.238968
492.7249451,57.1963081
493.5012512,57.1963081
494.2781372,57.8283272
495.0526428,59.284935
495.8311768,60.1151047
496.6113892,60.2795248
497.3927002,60.2359276
498.1721802,60.1917869
498.954071,60.1283591
499.7381592,60.0509383
500.5220947,59.9674863
501.3095398,59.8783734
502.0975037,59.7845298
502.8831177,59.6859918
503.6733093,59.5894945
504.46521,59.4957208
505.2557983,59.4013438
506.0493469,59.3058519
506.8434448,59.2125029
507.6384583,59.1175001
508.4386902,59.0289101
509.2405701,58.948727
510.0405884,58.8789055
510.8435974,58.8201508
511.6488342,58.7660945
512.4543457,58.7192193
513.2634888,58.6817805
514.0731812,58.6427663
514.8809204,58.5824587
515.6934204,58.5012355
516.508667,58.4137326
517.3250122,58.3208513
518.1394043,58.2315665
518.9568481,58.1447771
519.7765503,58.0709878
520.5964966,58.0083702
521.420105,57.9517493
522.2442627,57.8937953
523.0664062,57.8328158
523.8939209,57.7758224
524.7241821,57.7246205
525.5535278,57.6818596
526.3860474,57.6278665
527.2190552,57.5634315
528.0517578,57.4899247
528.8898315,57.4089794
529.7289429,57.3268328
530.5661011,57.2392554
531.4058228,57.1542254
532.2477417,57.0670245
533.0893555,56.9832715
533.9346313,56.9031307
534.7804565,56.8167787
535.6242065,56.728674
536.4728394,56.6335447
537.3242188,56.5291296
538.1766968,56.4235935
539.0271606,56.3141099
539.880249,56.1911825
540.7349854,56.0573451
541.5887451,55.9167824
542.446228,55.7697286
543.303772,55.6175211
544.1586304,55.4612516
545.0172729,55.3117241
545.8775635,55.1739008
546.7351685,55.0425275
547.5949097,54.9151034
548.4541016,54.787796
549.307312,54.661281
550.1604004,54.5345523
551.0112305,54.4049843
551.8588867,54.2803622
552.7086182,54.161196
553.5549927,54.0397664
554.3954468,53.9160723
555.2368774,53.791575
556.0776978,53.6665046
556.9153442,53.5442695
557.7539673,53.4244044
558.5908813,53.3104061
559.4266968,53.19894
560.2600098,53.0902989
561.0958252,52.9871718
561.9327393,52.8906399
562.7676392,52.797337
563.6057129,52.6910295
564.4431763,52.5708342
565.2781372,52.450465
566.114502,52.3293529
566.9497681,52.2240546
567.7819214,52.1399268
568.6160278,52.0545455
569.4501953,51.96847
570.28125,51.8927062
571.1142578,51.828418
571.9473267,51.7635543
572.7772827,51.6978033
573.6097412,51.6386087
574.4416504,51.5874136
575.2705078,51.5463071
576.1013184,51.5177405
576.9321289,51.4879433
577.760376,51.4570156
578.5911865,51.4569969
579.4219971,51.4569969
580.2528076,51.6937116
581.0811157,51.6559021
581.9119263,51.6292207
582.7438354,51.6292114
583.5748901,52.065712
584.4090576,52.512291
585.2437744,53.3662071
586.0759277,54.1786676
586.9117432,54.1282734
587.7492065,54.067811
588.5847168,54.0242735
589.4227295,54.0241737
590.2607422,54.0600281
591.0968018,54.095871
591.9359741,55.5011978
592.7751465,56.5387421
593.6122437,57.2288096
594.4519653,57.1751907
595.2938843,57.110854
596.135498,57.0327345
596.9807739,56.9534481
597.8260498,56.8789087
598.6687012,56.8030252
599.5150757,56.7248892
600.3631592,56.6310578
601.211792,56.5282234
602.0583496,56.4415029
602.9074707,56.3820947
603.7583008,56.3375347
604.6082153,56.3021818
605.461853,56.2647385
606.315979,56.2262958
607.1675415,56.1744046
608.0233765,56.1048513
608.8809204,56.0221158
609.7369385,55.9289797
610.5960693,55.8343662
611.4558105,55.7377582
612.3151245,55.6475424
613.1798706,55.5598754
614.0457153,55.4620976
614.9094849,55.3560507
615.7758789,55.2445407
616.6444702,55.1311071
617.5126953,55.0164834
618.3846436,54.9035209
619.2572021,54.7895974
620.1270142,54.6778086
621.0012207,54.5639416
621.8770752,54.4485557
622.7540283,54.3351424
623.6289062,54.2210766
624.5064087,54.1081767
625.3861694,53.9934071
626.2648926,53.8743129
627.1473999,53.7478437
628.0305176,53.6127213
628.9108887,53.4700214
629.7962036,53.3232413
630.6837158,53.1731581
631.5697021,53.0206945
632.458313,52.8635692
633.3469849,52.7056075
634.2329102,52.5473074
635.121521,52.3877648
636.0096436,52.2275408
636.8944702,52.0672124
637.7808838,51.906323
638.6628418,51.7509809
639.5377197,51.6000918
640.4124756,51.4465791
641.2866211,51.2889171
642.1575928,51.1348079
643.0284424,50.9840028
643.8965454,50.8276
644.7629395,50.6658471
645.6261597,50.4996604
646.4908447,50.3300668
647.3522339,50.1548569
648.2077026,49.9756072
649.0635376,49.7932903
649.9188232,49.6084824
650.7703857,49.4210426
651.6212158,49.2315824
652.4681396,49.0420033
653.3103027,48.8527601
654.1544189,48.6624753
654.9980469,48.4718263
655.8363037,48.2820519
656.6743774,48.0921063
657.5107422,47.9024516
658.3439941,47.7135336
659.1787109,47.523986
660.0100708,47.3349471
660.835022,47.1471072
661.6608276,46.958814
662.486084,46.7698241
663.3082275,46.5802161
664.1307373,46.390829
664.9515381,46.2022643
665.7706299,46.0186626
666.586731,45.8420402
667.4047241,45.6692672
668.2205811,45.5019409
669.0316162,45.3394822
669.8441162,45.1791356
670.6560059,45.0178613
671.4649048,44.8564659
672.2739868,44.6959618
673.0814819,44.5384849
673.8853149,44.3825277
674.6911011,44.2250803
675.4963379,44.0708097
676.2974854,43.9206282
677.0993652,43.7760177
677.9001465,43.640358
678.697937,43.5014167
679.4976196,43.3586628
680.2961426,43.2175391
681.0911865,43.0808683
681.8880615,42.9480089
682.6843872,42.8167657
683.4777222,42.6774127
684.2713013,42.5276436
685.0631714,42.3688212
685.8539429,42.2034683
686.6417847,42.0392487
687.4313965,41.875329
688.2199707,41.7203683
689.0044556,41.5785159
689.7907715,41.4400681
690.5765381,41.3029699
691.359375,41.1657508
692.142334,41.0249807
692.923645,40.8913921
693.7014771,40.7627238
694.4811401,40.6293875
695.2602539,40.4897759
696.0352783,40.3448935
696.8110352,40.1937315
697.5862427,40.0434759
698.3585205,39.8946041
699.1326294,39.7599743
699.90448,39.6437467
700.6723633,39.5202185
701.4414062,39.3887931
702.2099609,39.2615287
702.9761353,39.1361554
703.7440796,39.0187959
704.5115356,38.9150398
705.2783813,38.8224975
706.0429077,38.7380493
706.8097534,38.6362858
707.5772095,38.5201511
708.3428345,38.4057137
709.1107788,38.2923856
709.8787842,38.213133
710.6444092,38.2130814
711.4134521,38.2386757
712.1831055,38.2026746
712.9509888,38.1542687
713.7205811,38.0943332
714.4902344,38.0415412
715.256958,37.9978294
716.0255127,37.9664197
716.793457,37.9586074
717.559082,37.8941422
718.3270874,37.7972389
719.0961914,37.7065727
719.8634644,37.6179396
720.633667,37.5379593
721.4033203,37.4750321
722.1705933,37.409648
722.9402466,37.3424268
723.7092896,37.2660874
724.4783936,37.1870935
725.2451172,37.0951462
726.0142212,36.9871775
726.7833252,36.8849128
727.5500488,36.7846906
728.3191528,36.6963765
729.0876465,36.6223904
729.8538208,36.5254459
730.6218262,36.4136668
731.3892212,36.3037573
732.1537476,36.1955376
732.9205933,36.0925071
733.6875,35.995538
734.4520264,35.8835911
735.2188721,35.7579739
735.9857178,35.6368699
736.7496948,35.5205455
737.5159912,35.4218423
738.2817383,35.3474776
739.0446167,35.2644323
739.8098145,35.1728343
740.5749512,35.0831906
741.3378296,34.9958616
742.1030273,34.9293138
742.8682251,34.8858986
743.6334229,34.8548012
744.3956909,34.8548012
745.1603394,34.9500351
745.9238892,35.0112251
746.68396,34.9758235
747.4458008,34.9271908
748.2070923,34.8862654
748.9660645,34.8632242
749.7262573,34.845476
750.4853516,34.8296422
751.2415771,34.8167372
751.9995117,34.8166199
752.756958,34.8624077
753.5098267,35.0865707
754.2633057,35.0540136
755.0157471,34.984035
755.7652588,34.9260495
756.5171509,34.8750328
757.2684326,34.8331666
758.0168457,34.7881879
758.7675781,34.7545357
759.5177612,34.7545357
760.2650757,35.2647476
761.0125122,35.9719048
761.7576904,36.0872498
762.501709,36.459816
763.2440796,36.9973335
763.9887085,37.6715546
764.7355347,38.2036514
765.4828491,38.6652107
766.2335815,39.112175
766.9848633,39.5443687
767.7338867,39.6614532
768.4874268,39.7785301
769.2431641,40.0602531
769.9976807,40.0947154
770.7545166,40.0404851
771.5113525,39.9692194
772.2659302,39.9103745
773.0227661,39.8681321
773.7796021,39.8370781
774.5341797,39.8370781
775.2910156,40.3168221
776.0484009,40.8128738
776.8040771,41.3263366
777.5620117,41.2710103
778.3205566,41.2330214
779.0773315,41.2329559
779.838623,41.8182259
780.6015625,41.9375109
781.3656616,41.9082956
782.1273804,41.8772241
782.8914795,41.842325
783.6561279,41.7926729
784.4190063,41.7504008
785.1847534,41.750351
785.9510498,42.5164795
786.7150269,43.4521523
787.4835205,44.1157341
788.2537231,45.0780983
789.0227051,45.4227867
789.7945557,45.4227867
790.5664062,46.1334877
791.3370361,46.9080315
792.1116943,46.9079431
792.8869019,46.8608249
793.6602783,46.8237524
794.4360352,46.7805781
795.2139893,46.7319244
