dist,speed
0,40
3.9999998,39.0315551
5.000001,38.7291466
6.000001,38.4257406
6.999999,38.1196734
7.9999995,37.8070761
9,37.4917552
10,37.1752052
11,36.8566265
13,36.214969
14,35.8943648
15.000001,35.5785388
17,34.9600529
18,34.6526229
20,34.0573615
21.0000019,33.7821566
23.0000019,33.2854746
24.9999981,32.8423767
26,32.6447525
28,32.313437
30.0000019,32.0579988
32,31.8689037
34,31.7024828
36,31.6376572
38,31.6376572
40,31.6376572
42,31.9277496
45,32.2707977
47,32.5671921
49,32.9503746
51,33.2849426
53.9999962,33.4677734
56,33.516201
58,33.6270676
60.9999962,33.5902432
63,33.5291722
66,33.408267
68,33.3263171
71,33.1743349
73,33.0775046
76,32.9178298
78,32.8286135
81,32.7030457
84,32.5493267
86,32.4628566
89,32.3417203
91,32.3416214
94,32.2574346
96,32.2570114
99,32.2570114
102,32.3955345
104,32.6640167
107,33.031353
110,33.3402023
112,33.8643265
115,34.6169395
117.9999924,35.5464554
120,36.5804939
123,37.5635872
125.9999847,39.0023727
129.0000153,40.9164696
132,43.1767082
134.9999847,45.5415993
138.0000153,48.395874
141,49.1430663
144,48.6248193
147.0000153,48.0214188
151,47.1904579
154.0000153,46.6016839
157,45.9947438
160,45.3203983
164,44.3919535
167,43.7253611
171,42.8593396
174,42.2610132
176.9999847,41.740273
181,41.1446701
183.9999847,40.7571087
187,40.4640256
191.0000153,40.2117839
194,40.2114906
197,40.2114906
201,40.4664993
204,40.5628433
208,40.9164581
211,41.4339867
215,41.9882011
218,42.5286179
222,43.1702423
225,44.0070915
229,45.0758476
232,46.3508224
236,47.760643
239,49.0425301
241.9999847,50.9397202
245.9999847,53.5370216
248.9999847,56.6399422
252.9999847,59.6720085
257,64.0561142
260,69.9915848
264,71.0826237
267,70.7498092
271,70.2591271
275,69.7221655
278,69.296011
282,68.6995176
285.9999695,68.0756875
290,67.427969
292.9999695,66.9284451
297,66.2448254
301,65.5524845
305,64.9418046
309,64.3200741
312,63.7666888
316,63.0155083
320,62.2545594
324,61.4837059
327.9999695,60.7028166
332,59.9123071
336,59.1300978
340,58.3360811
343.9999695,57.5218256
348,56.6950331
352,55.8573412
356,55.0135659
359.9999695,54.1621602
364,53.3082365
368,52.4703764
371.9999695,51.6489752
376,50.8411271
380,50.0434082
384,49.2507126
387,48.6592604
391,47.8745533
394.9999695,47.0963182
398,46.5252317
401.9999695,45.7758258
405,45.2223963
408.9999695,44.4869275
412,43.9416314
415.9999695,43.2092231
419,42.6567407
422,42.1074693
424.9999695,41.554462
429,40.805514
431.9999695,40.2718331
435,39.8087116
438.9999695,39.2653059
442,38.9014404
445,38.6126054
449,38.3437543
452,38.2489096
454.9999695,38.1297073
458,38.1297073
461.9999695,38.1297073
465,38.7161407
468,39.7655525
471,41.1151733
475,42.4534111
478,44.5945702
481,47.4587746
484.9999695,50.554287
488,53.1694717
492,57.0032501
494.9999695,58.321861
498.9999695,57.8260419
502.0000305,57.4167729
506.0000305,56.8490726
509,56.4142256
513,55.8239044
517,55.2515493
520.000061,54.8485818
524.000061,54.345934
528,53.876921
531,53.5708441
535,53.2342037
539.000061,52.9663846
542,52.8002952
546,52.6655759
550,52.6652946
554,52.6652946
557.000061,53.0930367
561.000061,53.7510185
565,54.2292137
569,55.082531
573,56.2334328
576.000061,57.4690666
580.000061,58.5548096
584.000061,59.8290176
588,61.2112083
592,62.414463
596,63.0111189
600,62.8549953
604.000061,62.636778
608.000061,62.3874374
612.000061,62.1195494
616,61.8330761
620,61.525805
624,61.196615
628,60.8363772
632,60.4340776
