Dist ,speed
0,0.188988
0.0002149,0.1772505
0.0007964,0.1407564
0.0007964,0.1407564
0.0014861,0.3920017
0.0020187,0.4359552
0.004066,0.4359552
0.008193,0.3690471
0.008193,0.3690471
0.0122708,0.3690471
0.0143012,0.9038416
0.0216623,0.9038416
0.0430459,1.1553547
0.0430459,2.6034534
0.0796466,3.1811004
0.1297853,3.6779885
0.1902673,3.8969958
0.2552694,3.9053588
0.2552694,4.0321736
0.3207836,4.1679034
0.3820309,4.2785485
0.4376091,4.1602991
0.4875294,4.0390496
0.4875294,4.0390496
0.5348101,4.0390496
0.5842547,4.358788
0.6395674,4.7007572
0.7022934,4.5665267
0.7022934,4.5665267
0.7729228,4.4340102
0.8502197,4.2820948
0.9333079,4.1021742
1.0193219,3.8937568
1.0193219,3.8937568
1.1052015,3.6680063
1.1870975,3.4496535
1.263051,3.2435572
1.3333879,3.0444925
1.3333879,3.0444925
1.3981466,2.8551516
1.4558501,2.6668302
1.5050592,2.4892687
1.5436269,2.3396054
1.5436269,2.3396054
1.5725684,2.2246424
1.5953183,2.123712
1.6146784,2.0305436
1.6343198,1.9465203
1.6343198,1.9465203
1.6574514,1.9465203
1.6866012,2.1248823
1.720897,1.9797073
1.7551521,1.8050816
1.7551521,1.8050816
1.7852219,1.6300127
1.8072864,1.488603
1.8212047,1.3919905
1.8313894,1.3232602
1.8313894,1.3232602
1.8421867,1.3232602
1.8587621,1.6954637
1.8826625,2.3182902
1.9118907,2.806299
1.9118907,3.5682883
1.9497006,4.3280544
1.9989717,4.3973112
2.0661361,4.2426546
2.1619143,4.0111472
2.1619143,4.0111472
2.2850602,3.6935818
2.4273024,3.2873337
2.5745654,2.8045438
2.7060473,2.2886553
2.7060473,2.2886553
2.8092036,1.7826037
2.8745108,1.3696767
2.9054334,1.1245371
2.9188926,1.0018611
2.9188926,1.0018611
2.9313459,1.0018502
2.9434354,0.9452957
2.9515212,0.8559893
2.9564934,0.8122312
2.9564934,0.8122312
2.9631319,0.874145
2.9731112,1.4355916
2.9862285,1.3422557
3.0021715,1.2213701
3.0021715,1.2213701
3.0189698,1.0835465
3.0341663,0.9407121
3.0470786,0.7974165
3.057106,0.6633291
3.057106,0.6633291
3.0640886,0.5531446
3.0682943,0.4794976
3.0700653,0.4794896
3.0711122,0.4581679
3.0711122,0.4581679
3.0735476,0.4843039
3.0780561,0.6080846
3.0821505,0.5365598
3.0829484,0.5365544
3.0829484,1.1966482
3.0900967,2.0211742
3.11025,2.4460455
3.1434028,2.3121701
3.1871569,2.1209214
3.1871569,2.1209214
3.2354102,1.9040894
3.2768865,1.7439364
3.3107378,1.7439364
3.3503449,1.7825162
3.3503449,2.0088093
3.4037454,2.4098938
3.4617207,2.1630571
3.515615,1.8976221
3.5565062,1.6710637
3.5565062,1.6710637
3.5840821,1.5537156
3.6068633,1.5067959
3.6329508,1.5067959
3.6634376,1.8065883
3.6634376,2.127207
3.6961925,1.9850589
3.7286944,1.8247454
3.7597649,1.6537304
3.7909017,1.4587363
3.7909017,1.4587363
3.8207865,1.2391143
3.846415,1.0117589
3.8664234,0.7896442
3.8795669,0.6005925
3.8795669,0.6005925
3.8864272,0.4760982
3.8890381,0.4243971
3.8921106,0.3731202
3.8950164,0.297571
3.8950164,0.297571
3.8968368,0.2299224
3.8978364,0.1837771
3.8983166,0.1587759
3.8987503,0.1297537
3.8987503,0.1297537
3.8990843,0.1053126
3.8992159,0.094
3.8993587,0.0795717
3.8994012,0.0762791
3.8994012,0.0762791
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.899425,0.0892091
3.8994853,0.0821698
3.8996618,0.0567956
3.8996618,0.0567956
3.8998516,0.2133694
3.9000413,0.2042868
3.9007037,0.2042827
3.9020452,0.2206481
3.9020452,0.2206481
3.9033117,0.2206423
3.9040751,0.5235708
3.9069343,0.5235708
3.9149039,0.7508327
3.9149039,1.5474652
3.9286599,1.8727468
3.94789,2.0557563
3.9714873,1.9842852
3.996999,1.9084389
3.996999,1.9084389
4.0229726,1.9084065
4.0483294,1.8960073
4.074285,1.8296905
4.1003151,1.712578
4.1003151,1.712578
4.1257095,1.5602645
4.1496301,1.3987466
4.1713543,1.2337167
4.1909895,1.062729
4.1909895,1.062729
4.2080474,0.8878395
4.221694,0.7180002
4.2317343,0.5611817
4.2381258,0.4326978
4.2381258,0.4326978
4.241396,0.350498
4.2427702,0.3150243
4.2436461,0.3150156
4.2447977,0.3083841
4.2447977,0.3083841
4.2466002,0.4728959
4.2493167,0.4631159
4.2518044,0.4068232
4.2530513,0.4068232
4.2530513,0.8361245
4.2565837,1.5542084
4.2684584,1.5832232
4.2911382,2.9460766
4.3260608,2.8417266
4.3260608,2.8417266
4.3714828,2.6813644
4.4227409,2.4854948
4.4726877,2.2775397
4.5124493,2.0972374
4.5124493,2.0972374
4.5399723,1.9621255
4.5564723,1.8785359
4.5665784,1.8484203
4.5774851,1.8484203
4.5774851,2.1287701
4.5957022,3.1695752
4.6249585,3.9245666
4.6669035,3.8174046
4.7203312,3.6749496
4.7203312,3.6749496
4.7834816,3.4993612
4.8526626,3.297113
4.9253387,3.0706188
4.9990745,2.8224852
4.9990745,2.8224852
5.0713224,2.5574542
5.1393461,2.2797815
5.2012033,1.9930257
5.2557616,1.6991686
5.2557616,1.6991686
5.3018665,1.402671
5.3380227,1.1157145
5.364027,0.8513345
5.3804617,0.6293482
5.3804617,0.6293482
5.3887486,0.4803161
5.3908529,0.4355247
5.3928862,0.3908008
5.3957887,0.3137653
5.3957887,0.3137653
5.3981805,0.2253905
5.3996205,0.1484344
5.4000912,0.1125986
5.4002919,0.093078
5.4002919,0.093078
5.4006429,0.0930664
5.4008317,0.3559418
5.4009376,0.3559413
5.4009376,0.5165148
5.4009376,0.5165148
5.4009376,0.5165148
5.4009376,0.5165148
5.4009376,0.5165148
5.4009376,0.5165148
5.4009376,0.5165148
5.4009376,0.5165148
5.4009376,0.5165148
5.4009376,0.5165148
5.4009376,0.5165148
5.4009376,0.5165148
5.4009376,0.5165148
5.4009376,0.5165148
5.4010077,0.5151559
5.4012113,0.5112165
5.4012113,0.5112165
5.401392,0.5085571
5.4014592,0.5072368
5.4021602,0.4932888
5.403769,0.4598425
5.403769,0.4598425
5.4055967,0.4598425
5.4067607,1.3247709
5.4089141,1.312248
5.4176421,1.312248
5.4176421,2.5492398
5.4355273,2.4796768
5.4641294,2.3621456
5.5027409,2.1929923
5.5485983,1.973098
5.5485983,1.973098
5.5965328,1.7131093
5.6391768,1.4428877
5.6732197,1.1836708
5.6966705,0.9654348
5.6966705,0.9654348
5.7101007,0.8156517
5.7164636,0.742543
5.7203908,0.742537
5.7259254,0.8589538
5.7259254,1.5218607
5.734201,2.1202898
5.7454677,2.1202898
5.7605224,2.5401843
5.7792716,2.6301599
5.7792716,2.6301599
5.8026495,2.5397227
5.8324537,2.4196081
