dist,speed
0,38
3.9999998,37.9464612
5.000001,37.6868086
6.000001,37.4264348
6.999999,37.1640704
7.9999995,36.8967305
9,36.62736
10,36.3571306
11,36.0854338
13,35.5389646
14,35.2661532
15.000001,34.9973238
17,34.4709682
18,34.2096272
20,33.7039038
21.0000019,33.4695502
23.0000019,33.0458628
24.9999981,32.6677447
26,32.4986977
28,32.2149537
30.0000019,31.9953925
32,31.8323133
34,31.6916877
36,31.6376572
38,31.6376572
40,31.6376572
42,31.9277496
45,32.2707977
47,32.5671921
49,32.9503746
51,33.2849426
53.9999962,33.4677734
56,33.516201
58,33.6270676
60.9999962,33.5446983
63,33.4747977
66,33.3490354
68,33.2631864
71,33.1157256
73,33.0209352
76,32.8715585
78,32.7850833
81,32.6621045
84,32.5242733
86,32.4473921
89,32.3518291
91,32.3369202
94,32.257364
96,32.2570114
99,32.2570114
102,32.3955345
104,32.6640167
107,33.031353
110,33.3402023
112,33.8643265
115,34.6169395
117.9999924,35.5464554
120,36.5804939
123,37.5635872
125.9999847,39.0023727
129.0000153,40.9164696
132,43.1767082
134.9999847,45.5415993
138.0000153,48.2418258
141,47.8970052
144,47.4332534
147.0000153,46.9061472
151,46.1842152
154.0000153,45.6697875
157,45.1422784
160,44.5634403
164,43.7706225
167,43.2011914
171,42.4633069
174,41.9533665
176.9999847,41.5084646
181,41.0002745
183.9999847,40.6707733
187,40.4220569
191.0000153,40.211735
194,40.2114906
197,40.2114906
201,40.4664993
204,40.5628433
208,40.9164581
211,41.4339867
215,41.9882011
218,42.5286179
222,43.1702423
225,44.0070915
229,45.0758476
232,46.3508224
236,47.760643
239,49.0425301
241.9999847,50.9397202
245.9999847,53.5370216
248.9999847,56.6399422
252.9999847,59.6720085
257,64.0561142
260,67.6039148
264,67.2275927
267,66.8975801
271,66.4266192
275,65.9242653
278,65.5311781
282,64.98709
285.9999695,64.4233743
290,63.84226
292.9999695,63.3962855
297,62.788594
301,62.1739167
305,61.6149627
309,61.0474343
312,60.5602717
316,59.9004651
320,59.2328204
324,58.5572291
327.9999695,57.8735893
332,57.1821934
336,56.4960256
340,55.8005452
343.9999695,55.0896047
348,54.3688049
352,53.6393623
356,52.9048577
359.9999695,52.1642016
364,51.4212519
368,50.6899198
371.9999695,49.9705963
