dist ,speed
0,39
3.9999998,38.4950923
5.000001,38.2137784
6.000001,37.9316059
6.999999,37.6471143
7.9999995,37.3568888
9,37.0642935
10,36.7706578
11,36.4752806
13,35.8807585
14,35.5838266
15.000001,35.2912706
17,34.718399
18,34.4337988
20,33.8829002
21.0000019,33.6279048
23.0000019,33.1672937
24.9999981,32.7562961
26,32.5727657
28,32.2648913
30.0000019,32.0270777
32,31.8507089
34,31.6970857
36,31.6376572
38,31.6376572
40,31.6376572
42,31.9277496
45,32.2707977
47,32.5671921
49,32.9503746
51,33.2849426
53.9999962,33.4677734
56,33.516201
58,33.6270676
60.9999962,33.5716277
63,33.50587
66,33.3821706
68,33.2977734
71,33.1475807
73,33.0513395
76,32.8964092
78,32.8080888
81,32.6824259
84,32.5355329
86,32.4527757
89,32.3417121
91,32.3416214
94,32.2573993
96,32.2570114
99,32.2570114
102,32.3955345
104,32.6640167
107,33.031353
110,33.3402023
112,33.8643265
115,34.6169395
117.9999924,35.5464554
120,36.5804939
123,37.5635872
125.9999847,39.0023727
129.0000153,40.9164696
132,43.1767082
134.9999847,45.5415993
138.0000153,48.395874
141,48.5306699
144,48.0382332
147.0000153,47.4719741
151,46.6943095
154.0000153,46.1416669
157,45.5734885
160,44.9461831
164,44.0847458
167,43.4661281
171,42.6634636
174,42.1088202
176.9999847,41.6254908
181,41.0730293
183.9999847,40.7141787
187,40.4430472
191.0000153,40.2117595
194,40.2114906
197,40.2114906
201,40.4664993
204,40.5628433
208,40.9164581
211,41.4339867
215,41.9882011
218,42.5286179
222,43.1702423
225,44.0070915
229,45.0758476
232,46.3508224
236,47.760643
239,49.0425301
241.9999847,50.9397202
245.9999847,53.5370216
248.9999847,56.6399422
252.9999847,59.6720085
257,64.0561142
260,69.5731881
264,69.2097068
267,68.8758579
271,68.3924785
275,67.8708002
278,67.4598819
282,66.8880893
285.9999695,66.293003
290,65.6774149
292.9999695,65.2038572
297,64.5572063
301,63.902709
305,63.3161472
309,62.7197993
312,62.1988809
316,61.4925632
320,60.7774462
324,60.0534069
327.9999695,59.3203285
332,58.5785613
336,57.8434577
340,57.097806
343.9999695,56.3343598
348,55.5597284
352,54.7753308
356,53.9853439
359.9999695,53.1884588
364,52.3891415
368,51.6035622
371.9999695,50.832114
376,50.0723299
380,49.3213059
384,48.5746891
387,48.0174228
391,47.2780381
394.9999695,46.5445923
398,46.0056579
401.9999695,45.2981069
405,44.7752664
408.9999695,44.0810651
412,43.5664068
415.9999695,42.8766602
419,42.3573059
422,41.8416826
424.9999695,41.3238127
429,40.6252764
431.9999695,40.1279698
435,39.6954434
438.9999695,39.1883958
442,38.8495227
445,38.5803724
449,38.3302369
452,38.2389903
454.9999695,38.1297073
458,38.1297073
461.9999695,38.1297073
465,38.7161407
468,39.7655525
471,41.1151733
475,42.4534111
478,44.5945702
481,47.4587746
484.9999695,50.554287
488,53.1694717
492,57.0032501
494.9999695,57.9266269
498.9999695,57.4590019
502.0000305,57.0756501
506.0000305,56.5457541
509,56.1407431
513,55.5922626
517,55.0609954
520.000061,54.6868861
524.000061,54.2205573
528,53.7860486
531,53.5023544
535,53.1903418
539.000061,52.9423825
542,52.7890633
546,52.6655525
550,52.6652946
554,52.6652946
557.000061,53.0930367
561.000061,53.7510185
565,54.2292137
569,55.082531
573,56.2334328
576.000061,57.4690666
580.000061,58.5548096
584.000061,59.8290176
588,61.2112083
592,62.414463
596,62.2571814
600,62.0443483
604.000061,61.7879626
608.000061,61.5070731
612.000061,61.210484
616,60.8981346
620,60.5683342
624,60.2201771
628,59.8465364
632,59.4384792
636.000061,58.9895176
640.000061,58.4970783
644,57.9690738
648,57.397098
652,56.7770168
656,56.1117018
659.000061,55.586943
663.000061,54.8520755
667,54.0846719
670,53.5005432
674,52.8355974
678.000061,52.1527981
681,51.5485964
685,50.7289897
688,50.1218821
692.000061,49.3326321
695,48.7609866
699,48.0211056
702,47.499214
705.000061,47.0241544
709.000061,46.4520395
712,46.0657045
715.000061,45.736362
719.000061,45.3876444
722,45.2060404
725,45.0869772
729.000061,44.9117561
732,44.8172472
735,44.6958104
739,44.4390627
742.000061,44.1983123
745,43.9324097
749,43.5334926
752.000061,43.2163468
756.000061,42.8086778
759,42.5460871
763,42.2477095
766.000061,42.0767385
770.000061,42.0763512
773,42.0763512
776,42.0951424
780.000061,42.7348251
783.000061,43.0440865
787,43.9501266
790,45.5089951
794,47.5600052
798.000061,49.7199707
801,52.3789024
805,55.9836159
809,60.097229
812.000061,63.8303223
816.000061,64.2927666
820,63.901886
824,63.4269866
827,63.0303955
831,62.4620494
835.000061,61.8644661
839.000061,61.2392475
843,60.5887056
847,59.9171997
851,59.2322877
855,58.5354267
859,57.8289194
862.000061,57.2944778
866,56.5823767
870,55.873172
874,55.167284
878,54.4639218
881.000061,53.9437442
885.000061,53.2603862
889,52.583584
893,51.908126
896,51.4062511
900.000061,50.7418083
904.000061,50.0802241
907,49.587512
911,48.9276518
914.000061,48.433712
918.000061,47.7746428
921,47.2837069
924,46.7958911
928.000061,46.1401987
931,45.6477149
934,45.15913
937.000061,44.677827
941.000061,44.039736
944,43.5675075
947,43.1008763
950.000061,42.6480455
953,42.2168764
957,41.6649574
960.000061,41.2727438
963,40.9029586
966,40.5700462
969.000061,40.2851832
973.000061,39.9541677
976,39.7342762
979.000061,39.5671617
982,39.4740653
985,39.4737434
988.000061,39.4737434
991,39.7201233
995.000061,39.8633118
997.999939,40.2632256
1000.999939,40.936924
1003.999939,41.8199539
1007,42.8119698
1010.999939,43.7780228
1013.999939,45.1798363
1016.999939,46.9902344
1020.999878,49.030056
1023.999939,51.0526581
1028,53.3771019
1031,56.4490776
1035,56.4283746
1038,56.0496373
1041.999878,55.463655
1046,54.8040685
1048.999878,54.2666629
1053,53.5061855
1056.999878,52.714254
1060,52.1062336
1064,51.2825091
1068,50.4631704
1071.999878,49.6272361
1074.999878,48.9803959
1079,48.1022082
1082,47.4368123
1086,46.5492816
1089,45.8914715
1092.999878,45.030762
1096,44.4005449
1099.999878,43.5757618
1102.999878,42.982822
1106,42.4275229
1110,41.7336588
1112.999878,41.2477313
1115.999878,40.8057766
1119,40.4238466
1122,40.1069733
1125,39.8354424
1129,39.4568159
1132,39.1905111
1135,38.8918612
1138,38.556781
1140.999878,38.1661759
1143.999878,37.7327005
1147,37.2626596
1150,36.756637
1153,36.2495669
1156,35.7702562
1158.999878,35.333827
1162,34.929527
1165,34.5963412
1168,34.3626757
1171,34.2165163
1173.999878,34.0291813
1176.999878,34.0288963
1180,34.0288963
1183,34.5408707
1186,35.505764
1189,36.7097893
1191,38.0531273
1194,40.0552368
1196.999878,42.3659973
1199.999878,43.2191672
1203,42.8932677
1206,42.4698733
1209,42.0218522
1212,41.5674495
1216,40.9998429
1219,40.6184288
1222,40.2772305
1224.999878,40.0032401
1227.999878,39.8085797
1231,39.6721327
1234,39.5208526
1237,39.5205193
1240.999878,39.5205193
1244,39.5964165
1247,39.875843
1250,40.1111526
1253,40.4498177
1255.999878,40.7480316
1260,40.698332
1263,40.5854425
1265.999878,40.477084
1268.999878,40.3823068
1273,40.3176409
1275.999878,40.317337
1278.999878,40.317337
1282,40.4648781
1286,40.5555
1288.999878,40.7863312
1291.999878,41.116745
1296,41.4887161
1298.999878,41.9179192
1301.999878,42.3743553
1306,43.0766449
1309,43.0599285
1311.999878,42.683701
1314.999878,42.2034997
1318,41.6457915
1321,41.0140424
1324,40.3604953
1328,39.5961236
1331,39.0404483
1334,38.4558216
1336,38.0172294
1339,37.3328763
1342,36.7059119
1344.999878,36.1368072
1347.999878,35.6401884
1351,35.2455327
1354,34.9668553
1357,34.7813065
1360,34.5890961
1362,34.5890961
1365,34.5890961
1367.999878,34.8765182
1370.999878,35.3840904
1374,35.935688
1377,36.4813347
1380,37.1823082
1383,37.9480896
1385.999878,38.6979294
1389,39.4355621
1392,40.1534653
1395.999878,41.1507111
1398.999878,42.5163841
1402,44.2389565
1405,46.2056007
1408.999878,48.2142448
1412,51.2398643
1415,55.3418388
1418.999878,58.034468
1421.999878,57.7001151
1426,57.1240411
1429,56.683045
1433,56.0553973
1436.999878,55.4128451
1439.999878,54.8462766
1444,54.0672271
1448,53.275085
1451,52.6723897
1454.999878,51.8562293
1459,51.0220631
1463,50.1715706
1466,49.5233663
1469.999878,48.6892534
1472.999878,48.05591
1477,47.1933744
1480,46.5333352
1484,45.6474781
1487,44.9983483
1490.999878,44.1627779
1494,43.562698
1497,42.9912623
1500.999878,42.2820265
1504,41.806537
1507,41.3920627
1510.999878,40.8945419
1514,40.5898126
1517,40.380599
1520,40.380497
1523.999878,40.380497
1527,40.429245
1530,40.464344
1533,41.0004616
1537,42.102623
1540,43.6865082
1543,45.5543747
1546.999878,47.5582771
1550,50.6235695
1554,52.4267325
1556.999878,52.0183198
1560,51.5422083
1564,50.8377736
1568,50.1136983
1571,49.5583091
1574.999878,48.776039
1578,48.1765162
1582,47.3736505
1584.999878,46.7936188
1589,46.0669112
1592,45.5656011
1596,44.9440834
1599,44.5246304
1602.999878,44.0394918
1606,43.7429011
1610,43.4157878
1612.999878,43.2028819
1615.999878,43.0577215
1620,42.9933167
1622.999878,42.9933167
1627,42.9933167
1630,43.3099861
1634,43.5310097
1637,44.0520058
1640.999878,44.9255676
1643.999878,46.1130981
1648,47.5156822
1650.999878,48.9180183
1655,50.4120813
1658.999878,49.9588251
1662,49.5137388
1666,48.8280916
1670,48.0596649
1673,47.4383989
1676.999878,46.5901974
1681,45.9020896
1685,45.1841774
1688,44.5061971
1691.999878,43.5791876
1694.999878,42.8901575
1699,41.9839123
1702,41.3131018
1706,40.4274535
1709,39.7770949
1713,38.9219133
1716,38.2884999
1719,37.6564033
1722.999878,36.8068359
1726,36.1720931
1729,35.5418149
1732,34.9144318
1735,34.2873971
1737.999878,33.6586463
1740.999878,33.0418202
1744,32.4540068
1747,31.9071789
1750,31.3974534
1753,30.932143
1755.999878,30.5410079
1758,30.3585897
1760.999878,30.1622259
1763,30.0251749
1765.999878,30.0244827
1768.999878,30.0244827
1770.999878,30.357132
1773.999878,31.0138035
1775.999878,31.9131317
1778.999878,32.7661133
1782,34.2046776
1785,36.2714653
1787,38.7999496
1790,41.4145889
1793,44.7619667
1796,45.1436431
1798.999878,44.6164046
1801.999878,44.0707941
1805,44.0705719
1808,44.0705719
1811,62.7332618
1814,62.4179387
1816.999878,62.0952881
1819.999878,61.7963671
1824,61.4470865
1827,61.2107285
1829.999878,60.9656772
1834,60.6137618
1837,60.3207255
1841,59.8940397
1844,59.5450738
1847.999878,59.0392674
1852,58.4979592
1855,58.0723169
1859,57.4779121
1862.999878,56.8577145
1865.999878,56.3784226
1870,55.7259012
1874,55.0652718
1878,54.3923726
1880.999878,53.888465
1885,53.2288781
1889,52.5915637
1893,51.9809379
1895.999878,51.5431366
1900,51.0005796
1903.999878,50.5085851
1908,50.0619638
1912,49.6395
1915,49.3601005
1918.999878,49.0229188
1923,48.6902306
1926,48.422405
1930,48.0112947
1934,47.5566964
1936.999878,47.1765724
1941,46.6028931
1944,46.128331
1948,45.4353742
1951,44.8761248
1954,44.2754737
1958,43.4136823
1961,42.7282397
1964,42.0137618
1967,41.2822533
1971,40.2952732
1974,39.6013613
1977,38.8846731
1980,38.1394674
1982.999878,37.3698141
1986,36.6127686
1989,35.8838828
1992,35.1866164
1995,34.5124862
1998,33.8681406
2001.000122,33.2626922
2004.000244,32.6991297
2006,32.3595364
2009.000122,31.8761638
2012.000122,31.423172
2015.000122,31.0139296
2017.000244,30.7921227
2020,30.5098827
2023,30.2375903
2025.000122,30.1059282
2028.000122,29.9929256
2030,29.9929256
2033,29.9929256
2036,30.1961651
2038.000122,30.3309803
2041.000122,30.6846218
2044.000122,31.2808495
2046,32.0783844
2049,33.0040131
2052,33.9617538
2054.000244,35.3983536
2057.000244,36.5591372
2060.000244,36.0423022
2062,35.6164226
2065,34.8673892
2068,34.0831833
2070.000244,34.0831833
2073.000244,34.0831833
2076,34.3885355
2079,33.6447441
2081,33.1564819
2084,32.4967117
2086,32.12161
2089,31.6206685
2092,31.2147841
2094,31.0380383
2097,31.0380383
2099,31.0380383
2102,31.1821804
2105,31.25383
2107,31.6172352
2110.000244,32.206665
2113.000244,32.8769073
2116.000244,33.4915695
2118,34.1548347
2121,34.9072533
2124,35.63834
2127,36.2380371
2130,36.6669693
2133.000244,37.124485
2136.000244,37.4071811
2139.000244,37.1893075
2142.000244,36.9268308
2145,36.6379614
2148,36.3114326
2151,35.9756661
2154,35.6587319
2157,35.378901
2160,35.133045
2163,34.9295005
2167,34.7236055
2170,34.7233276
2173,34.7233276
2176,34.8722954
2179.000244,34.9110336
2182.000244,35.1641655
2186,35.6294937
2189.000244,36.2407913
2192.000244,36.9206886
2195.000244,37.6441727
2199,38.6723785
2202.000244,40.0148392
2206,41.591198
2209,43.2556877
2212.000244,45.1442909
2216,46.7024991
2219,46.2936703
2222,45.7758223
2226,44.9976302
2229,44.3529515
2232,43.6927878
2236,42.7612488
2239,42.0303054
2242,41.267338
2245.000244,40.4876733
2249,39.4356482
2252,38.6485965
2255,37.8768697
2258.000244,37.1302034
2261.000244,36.4025487
2264.000244,35.7230614
2267.000244,35.1200481
