dist,speed
0,0.2021844
0.0002149,0.1889975
0.0007964,0.1476265
0.0007964,0.1476265
0.0014861,0.4111348
0.0020187,0.4572337
0.004066,0.4572337
0.008193,0.3870598
0.008193,0.3870598
0.0122708,0.3870598
0.0143012,0.9479977
0.0216623,0.947957
0.0430459,1.2117463
0.0430459,2.730525
0.0796466,3.3363662
0.1297853,3.8575065
0.1902673,4.087204
0.2552694,4.0959744
0.2552694,4.2289791
0.3207836,4.3713336
0.3820309,4.5093921
0.4376091,4.3747762
0.4875294,4.2362326
0.4875294,4.2362326
0.5348101,4.2361908
0.5842547,4.5715356
0.6395674,5.0914987
0.7022934,4.942907
0.7022934,4.942907
0.7729228,4.8000546
0.8502197,4.6358509
0.9333079,4.4392435
1.0193219,4.208982
1.0193219,4.208982
1.1052015,3.9583551
1.1870975,3.7169037
1.263051,3.4898533
1.3333879,3.2706319
1.3333879,3.2706319
1.3981466,3.0624203
1.4558501,2.8535297
1.5050592,2.6551808
1.5436269,2.4871866
1.5436269,2.4871866
1.5725684,2.3578309
1.5953183,2.2434986
1.6146784,2.1374833
1.6343198,2.0415277
1.6343198,2.0415277
1.6574514,2.0415277
1.6866012,2.2866097
1.720897,2.1273134
1.7551521,1.9325886
1.7551521,1.9325886
1.7852219,1.7358703
1.8072864,1.5760889
1.8212047,1.4663206
1.8313894,1.387859
1.8313894,1.387859
1.8421867,1.3878469
1.8587621,1.7782172
1.8826625,2.4314432
1.9118907,2.9432712
1.9118907,3.7424524
1.9497006,4.5393014
1.9989717,4.8055213
2.0661361,4.6358469
2.1619143,4.3816784
2.1619143,4.3816784
2.2850602,4.033163
2.4273024,3.586788
2.5745654,3.0555777
2.7060473,2.4867475
2.7060473,2.4867475
2.8092036,1.9266633
2.8745108,1.4664584
2.9054334,1.1904219
2.9188926,1.0507494
2.9188926,1.0507494
2.9313459,1.0507494
2.9434354,1.0031502
2.9515212,0.9018255
2.9564934,0.8518753
2.9564934,0.8518753
2.9631319,0.9168111
2.9731112,1.5620671
2.9862285,1.4592808
3.0021715,1.3263659
3.0021715,1.3263659
3.0189698,1.1752893
3.0341663,1.0182345
3.0470786,0.8597889
3.057106,0.7104173
3.057106,0.7104173
3.0640886,0.5866543
3.0682943,0.502893
3.0700653,0.502893
3.0711122,0.4805306
3.0711122,0.4805306
3.0735476,0.5079422
3.0780561,0.6441499
3.0821505,0.5627473
3.0829484,0.562743
3.0829484,1.2550553
3.0900967,2.1198254
3.11025,2.620667
3.1434028,2.4710282
3.1871569,2.2562215
3.1871569,2.2562215
3.2354102,2.0116389
3.2768865,1.8291097
3.3107378,1.8290559
3.3503449,1.8695188
3.3503449,2.1068568
3.4037454,2.5952613
3.4617207,2.3204292
3.515615,2.0226169
3.5565062,1.7666706
3.5565062,1.7666706
3.5840821,1.6339509
3.6068633,1.5803409
3.6329508,1.5803409
3.6634376,1.8947657
3.6634376,2.3207152
3.6961925,2.1680005
3.7286944,1.9940018
3.7597649,1.8077852
3.7909017,1.5947643
3.7909017,1.5947643
3.8207865,1.354024
3.846415,1.104289
3.8664234,0.8598382
3.8795669,0.6511046
3.8795669,0.6511046
3.8864272,0.5133591
3.8890381,0.4565584
3.8921106,0.4052927
3.8950164,0.3241022
3.8950164,0.3241022
3.8968368,0.2497048
3.8978364,0.198986
3.8983166,0.1717363
3.8987503,0.1395854
3.8987503,0.1395854
3.8990843,0.1126496
3.8992159,0.1000733
3.8993587,0.0837624
3.8994012,0.0800022
3.8994012,0.0800022
3.899425,0.0946391
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.899425,0.0960591
3.8994853,0.0882024
3.8996618,0.0595677
3.8996618,0.0595677
3.8998516,0.2246372
3.9000413,0.2142658
3.9007037,0.2142535
3.9020452,0.2314262
3.9020452,0.2314262
3.9033117,0.2314116
3.9040751,0.5491563
3.9069343,0.5491257
3.9149039,0.7874799
3.9149039,1.6229954
3.9286599,1.9641535
3.94789,2.1745377
3.9714873,2.0952708
3.996999,2.0105357
3.996999,2.0105357
4.0229726,1.998597
4.0483294,1.9985193
4.074285,1.9945771
4.1003151,1.8727674
4.1003151,1.8727674
4.1257095,1.7062038
4.1496301,1.5289587
4.1713543,1.34774
4.1909895,1.1598338
4.1909895,1.1598338
4.2080474,0.9673978
4.221694,0.7801364
4.2317343,0.6065685
4.2381258,0.4633596
4.2381258,0.4633596
4.241396,0.3707985
4.2427702,0.3303951
4.2436461,0.3303911
4.2447977,0.323436
4.2447977,0.323436
4.2466002,0.4959774
4.2493167,0.4907353
4.2518044,0.4266798
4.2530513,0.4266798
4.2530513,0.8769348
4.2565837,1.6300673
